,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
154795,2012-10-28,2012102809,7,1,1.0,02:27,3,2847.0,13.0,KC,45.0,45.0,10,0,0.0,0.0,OAK,KC,(2:27) C.Palmer pass incomplete deep right to J.Criner.,1,0,0,0,,,,0,0,,Pass,C.Palmer,00-0021429,1,Incomplete Pass,Deep,30,0,0,right,0,,,None,0,,,J.Criner,00-0029702,0,,,,,,,,0,,,0,0,,0,,,,0,3.0,0.0,3.0,3.0,KC,OAK,0,None,2,3,2,3,2,0.013395236466181659,0.07104555780567585,0.00031321503779171403,0.10744230162924732,0.3278266203325662,0.003220875453048513,0.4767561932754888,0.0,0.0,3.3613557499348747,-0.5484252588959775,1.2190975135876003,-1.767522772483578,0.3223133166132993,0.6776866833867007,0.34249867894410746,0.6575013210558925,0.6776866833867007,-0.020185362330808143,0.0417614522226708,-0.06194681455347895,2012
230965,2014-09-18,2014091800,26,4,,02:00,2,120.0,34.0,TB,47.0,47.0,0,36,0.0,0.0,,,Two-Minute Warning,1,0,0,0,,,,0,0,,Two Minute Warning,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,ATL,TB,0,None,3,2,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4775089285566243,,,,,,,,,,,2014
188265,2013-09-22,2013092213,22,4,1.0,02:57,3,177.0,6.0,PIT,48.0,52.0,20,55,0.0,0.0,PIT,CHI,(2:57) (Shotgun) B.Roethlisberger pass deep middle to A.Brown to CHI 25 for 27 yards (M.Wright; C.Conte).,1,27,0,0,,,,0,0,,Pass,B.Roethlisberger,00-0022924,1,Complete,Deep,24,3,0,middle,0,,,None,0,,,A.Brown,00-0027793,1,,,,M.Wright,C.Conte,,,0,,,0,0,,0,,,,0,23.0,39.0,-16.0,16.0,PIT,CHI,0,None,3,3,2,3,2,0.3473731884783367,0.05956483641336908,0.00040359362205248336,0.08720260703333113,0.2283291171172595,0.0024754695507604304,0.27465118778489056,0.0,0.0,1.8225766592300032,1.7143298862844383,1.585506352280258,0.12882353400418012,0.017909817631791353,0.9820901823682088,0.025297435955082926,0.9747025640449172,0.017909817631791353,0.007387618323291569,0.006939060178635765,0.00044855814465580285,2013
194499,2013-10-13,2013101303,11,3,2.0,07:46,8,1366.0,41.0,HOU,4.0,4.0,4,80,1.0,0.0,STL,HOU,"(7:46) S.Bradford pass short left to B.Quick for 4 yards, TOUCHDOWN.",1,4,1,1,,,,0,0,,Pass,S.Bradford,00-0027854,1,Complete,Short,3,1,0,left,0,,,None,0,,,B.Quick,00-0029640,1,,,,,,,,0,,,0,0,,0,,,,0,17.0,6.0,11.0,11.0,HOU,STL,0,None,3,3,3,3,3,0.0007571401174585237,0.013725557197059705,4.167596986632743e-05,0.017149126511801928,0.2963871034713342,0.0025643936278944204,0.669375003104585,0.0,0.0,5.418611210288361,1.5813887897116388,0.2546388848687151,1.3267499048429237,0.07621348153557672,0.9237865184644232,0.057798860980636364,0.9422011390193636,0.9237865184644232,0.018414620554940364,0.003132555258056557,0.01528206529688381,2013
174359,2012-12-22,2012122200,7,2,3.0,07:20,8,2240.0,46.0,DET,46.0,54.0,7,30,0.0,0.0,DET,ATL,(7:20) (Shotgun) M.Stafford pass incomplete short right to J.Bell (J.Babineaux).,1,0,0,0,,,,0,0,,Pass,M.Stafford,00-0026498,1,Incomplete Pass,Short,-1,0,0,right,0,,,None,0,,,J.Bell,00-0027218,0,,,,,,,,0,,,0,0,,0,,,,0,3.0,14.0,-11.0,11.0,DET,ATL,0,None,2,2,3,2,3,0.18762752305355948,0.10762544330853906,0.0012631486004184107,0.16150453632498485,0.25135570060725,0.0035621995331029032,0.2870614485721454,0.0,0.0,1.3146872594916257,-1.4017239578312701,-1.5010432209234512,0.09931926309218132,0.18064852112910995,0.81935147887089,0.15258367440916648,0.8474163255908335,0.18064852112910995,-0.02806484671994347,-0.029915500131869388,0.0018506534119259175,2012
113317,2011-11-13,2011111301,6,2,4.0,13:06,14,2586.0,39.0,CAR,41.0,59.0,9,1,0.0,1.0,CAR,TEN,"(13:06) J.Baker punts 36 yards to TEN 23, Center-J.Jansen, fair catch by M.Mariani.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Fair Catch,M.Mariani,,,,,,0,,,0,0,,0,,,,0,0.0,16.0,-16.0,16.0,CAR,TEN,0,None,3,3,3,3,3,0.07360282751204494,0.20796632548738256,0.003423479958935516,0.30124010246645,0.2074678015026148,0.005700435055591011,0.2005990280169812,0.0,0.0,-0.7014291829072741,-0.15325746771872373,,,0.07666657031132218,0.9233334296886778,0.08608702180598693,0.9139129781940132,0.07666657031132218,0.009420451494664764,,,2011
82125,2010-12-19,2010121901,9,2,1.0,03:19,4,1999.0,24.0,BUF,6.0,6.0,6,58,1.0,0.0,MIA,BUF,(3:19) R.Williams left guard to BUF 6 for no gain (Sp.Johnson).,1,0,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,R.Williams,00-0017915,1,left,guard,,None,0,,,,Sp.Johnson,,,,0,,,0,0,,0,,,,0,0.0,10.0,-10.0,10.0,MIA,BUF,0,None,3,3,3,3,3,0.07155851827888679,0.010004499832634921,7.645918795132694e-06,0.011460423499986902,0.252390466403888,0.0014529918000758908,0.6531254542657323,0.0,0.0,5.221703806836539,-0.4927976791126482,,,0.33506761394456536,0.6649323860554346,0.3168226332346062,0.6831773667653938,0.33506761394456536,-0.01824498070995917,,,2010
334450,2016-10-23,2016102303,3,1,1.0,10:09,11,3309.0,17.0,JAX,38.0,38.0,5,58,0.0,1.0,OAK,JAX,(10:09) (Shotgun) D.Carr pass deep right to S.Roberts pushed ob at JAX 12 for 26 yards (J.Cyprien).,1,26,0,0,,,,0,0,,Pass,D.Carr,00-0031280,1,Complete,Deep,21,5,0,right,0,,,None,0,,,S.Roberts,00-0031166,1,,,,J.Cyprien,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,JAX,OAK,0,None,3,3,3,3,3,0.0017313462091316793,0.05416503521143028,0.00015444996373479018,0.08331948922730316,0.3087768683799495,0.0026730802752249487,0.5491797307332257,0.0,0.0,4.029894450669996,0.6002099124166946,0.4725451818558834,0.12766473056081118,0.3856082538325,0.6143917461675,0.36421156787444503,0.635788432125555,0.6143917461675,0.021396685958055,0.01647292887755336,0.004923757080501634,2016
98675,2011-10-02,2011100206,26,4,1.0,02:11,3,131.0,5.0,STL,38.0,38.0,10,1,0.0,0.0,WAS,STL,(2:11) R.Torain left tackle to STL 37 for 1 yard (J.Bannan).,1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,R.Torain,00-0026279,1,left,tackle,,None,0,,,,J.Bannan,,,,0,,,0,0,,0,,,,0,17.0,10.0,7.0,7.0,STL,WAS,0,None,1,1,1,1,1,0.3007480659509605,0.038222465088237526,0.00010892843791102213,0.05577594233810509,0.2428764524735283,0.002033236706330052,0.36023490900492744,0.0,0.0,2.7490233453604667,-0.33745049266969,,,0.03934186565575026,0.9606581343442496,0.041938426324726115,0.958061573675274,0.9606581343442496,-0.002596560668975845,,,2011
122007,2011-12-04,2011120403,17,4,3.0,14:06,15,846.0,6.0,OAK,23.0,77.0,7,3,0.0,0.0,OAK,MIA,(14:06) C.Palmer pass incomplete short left to T.Houshmandzadeh.,1,0,0,0,,,,0,0,,Pass,C.Palmer,00-0021429,1,Incomplete Pass,Short,9,0,0,left,0,,,None,0,,,T.Houshmandzadeh,00-0020438,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,33.0,-33.0,33.0,MIA,OAK,0,None,2,1,2,1,2,0.06284619519975583,0.21036041649129195,0.006611474734855407,0.31142876613296977,0.15506366289011994,0.003849204240180681,0.2498402803108265,0.0,0.0,-0.6025342025478679,-1.4249944729952773,2.2588689129307524,-3.6838633859260295,0.999946336450668,5.366354933206149e-05,0.9999785350075356,2.1464992464455768e-05,5.366354933206149e-05,-3.2198556867605724e-05,0.0001583101724004181,-0.0001905087292680238,2011
115186,2011-11-17,2011111700,26,4,4.0,00:34,1,34.0,0.0,NYJ,18.0,82.0,19,29,0.0,0.0,NYJ,DEN,(:34) (Shotgun) M.Sanchez pass deep middle to P.Turner to NYJ 43 for 25 yards (D.Bruton).,1,25,0,0,,,,0,0,,Pass,M.Sanchez,00-0026898,1,Complete,Deep,25,0,0,middle,0,,,None,0,,,P.Turner,00-0027059,1,,,,D.Bruton,,,,0,,,0,0,,0,,,,0,13.0,16.0,-3.0,3.0,DEN,NYJ,0,None,1,1,1,1,1,0.7681227405718353,0.0874730067723073,0.005128417337447128,0.05831923586269552,0.03456717656396988,0.0005980722307414309,0.04579135066100351,0.0,0.0,-0.25547337725026764,1.6559456055404285,1.6559456055404285,0.0,0.9335322355850768,0.0664677644149233,0.8513735965317254,0.14862640346827466,0.0664677644149233,0.08215863905335133,0.08215863905335133,0.0,2011
237371,2014-10-05,2014100502,21,4,,09:23,10,563.0,2.0,DET,2.0,2.0,0,74,0.0,0.0,BUF,DET,TWO-POINT CONVERSION ATTEMPT. F.Jackson rushes up the middle. ATTEMPT SUCCEEDS.,1,0,1,0,,Success,,0,0,,Run,,None,0,,,0,0,0,,0,,F.Jackson,None,1,middle,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,12.0,13.0,-1.0,1.0,DET,BUF,0,None,3,2,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735,0.9470000000000001,1.053,,,0.5272305594368647,0.4727694405631353,0.4725013360815018,0.5274986639184982,0.4727694405631353,0.0547292233553629,,,2014
171969,2012-12-16,2012121607,16,3,3.0,00:22,1,922.0,43.0,HOU,26.0,74.0,15,28,0.0,0.0,HOU,IND,(:22) (Shotgun) M.Schaub pass deep left to A.Johnson to HOU 42 for 16 yards (M.Fokou).,1,16,0,0,,,,0,0,,Pass,M.Schaub,00-0022787,1,Complete,Deep,16,0,0,left,0,,,None,0,,,A.Johnson,00-0022044,1,,,,M.Fokou,,,,0,,,0,0,,0,,,,0,22.0,17.0,5.0,5.0,HOU,IND,0,None,3,3,3,3,3,0.044853495304490364,0.21529815332679555,0.006012462195532731,0.32558040285177403,0.17684861431620486,0.00457594097461345,0.2268309310305891,0.0,0.0,-0.809467962221905,3.2855711259425635,3.2855711259425635,0.0,0.6279205847271734,0.3720794152728266,0.7538859017068009,0.24611409829319894,0.6279205847271734,0.12596531697962765,0.12596531697962765,0.0,2012
260278,2014-12-07,2014120705,15,3,1.0,00:13,1,913.0,42.0,MIN,13.0,13.0,10,58,0.0,0.0,NYJ,MIN,(:13) (Shotgun) G.Smith up the middle to MIN 13 for no gain (T.Johnson).,1,0,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,G.Smith,00-0030565,1,middle,,,None,0,,,,T.Johnson,,,,0,,,0,0,,0,,,,0,18.0,20.0,-2.0,2.0,MIN,NYJ,0,None,1,3,1,3,1,0.00850597293544429,0.024889725938368388,1.5842769783830915e-05,0.03727473954325217,0.3830719324224138,0.0023929640746893433,0.5438488223160481,0.0,0.0,4.625319441471518,-0.4165546313431552,,,0.4096315115842817,0.5903684884157183,0.4246947274030928,0.5753052725969072,0.5903684884157183,-0.015063215818811091,,,2014
61037,2010-10-24,2010102404,2,1,3.0,10:33,11,3333.0,36.0,NO,5.0,5.0,5,14,1.0,0.0,CLE,NO,(10:33) (Shotgun) C.McCoy pass incomplete short left to B.Watson [T.Hargrove].,1,0,0,0,,,,0,0,,Pass,C.McCoy,00-0027688,1,Incomplete Pass,Short,5,0,1,left,0,,,None,0,,,B.Watson,00-0022943,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,NO,CLE,0,None,3,3,3,3,3,0.0005040114109812931,0.018177960846610188,6.751876625456605e-05,0.023994550039860733,0.4858483483221686,0.0031079368284583084,0.4682996737856664,0.0,0.0,4.519227864771722,-1.5740733116607424,2.4807721352282783,-4.05484544688902,0.3693488941812329,0.6306511058187672,0.4223891181733112,0.5776108818266888,0.6306511058187672,-0.05304022399207831,0.08602674719313719,-0.1390669711852155,2010
134204,2012-01-01,2012010115,24,4,1.0,06:12,7,372.0,45.0,ARI,43.0,57.0,10,22,0.0,0.0,ARI,SEA,"(6:12) L.Stephens-Howling up the middle to ARI 44 for 1 yard (K.Wright, D.Hawthorne).",1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,L.Stephens-Howling,00-0026956,1,middle,,,None,0,,,,K.Wright,D.Hawthorne,,,0,,,0,0,,0,,,,0,20.0,20.0,0.0,0.0,ARI,SEA,0,None,3,3,3,3,3,0.2194986141339654,0.07649913819059734,0.0006895201357532731,0.11296904217490213,0.23530813884507545,0.002606395175461437,0.35242915134424513,0.0,0.0,2.156481516228252,-0.4756270486112364,,,0.5865818544395458,0.4134181455604542,0.5705591424490066,0.42944085755099337,0.5865818544395458,-0.016022711990539173,,,2011
176608,2012-12-23,2012122312,4,1,2.0,08:24,9,3204.0,23.0,ARI,22.0,78.0,4,16,0.0,1.0,ARI,CHI,"(8:24) R.Lindley pass short right intended for L.Fitzgerald INTERCEPTED by A.Walters at ARI 33. A.Walters to ARI 20 for 13 yards (A.Sherman). PENALTY on CHI-T.Jennings, Defensive Pass Interference, 10 yards, enforced at ARI 22 - No Play.",1,0,0,0,,,,0,0,,No Play,R.Lindley,None,1,Incomplete Pass,Short,0,0,0,right,1,A.Walters,,None,0,,,,None,0,,,,A.Sherman,,,,0,,,0,0,,1,CHI,,T.Jennings,10,0.0,6.0,-6.0,6.0,ARI,CHI,0,None,3,3,3,3,3,0.007427750654545326,0.184289572982752,0.005500272448940793,0.2786827509721042,0.19735289043164897,0.003848186673055047,0.3228985758369536,0.0,0.0,0.3453965548488651,1.2383979940986931,,,0.3112334225679593,0.6887665774320407,0.3531429742959685,0.6468570257040316,0.3112334225679593,0.0419095517280092,,,2012
274793,2015-09-20,2015092002,8,2,1.0,09:18,10,2358.0,6.0,CIN,16.0,84.0,10,84,0.0,1.0,CIN,SD,(9:18) A.Dalton pass short left to T.Eifert pushed ob at CIN 29 for 13 yards (J.Wilson).,1,13,0,0,,,,0,0,,Pass,A.Dalton,00-0027973,1,Complete,Short,7,6,0,left,0,,,None,0,,,T.Eifert,00-0030549,1,,,,J.Wilson,,,,0,,,0,0,,0,,,,0,7.0,6.0,1.0,1.0,CIN,SD,0,None,2,2,2,2,2,0.1943338332296836,0.15043724617828788,0.006948256866327605,0.22461487907595115,0.1666896147671423,0.002719165708248827,0.2542570041743586,0.0,0.0,0.2477937991392578,1.0411488528708144,0.4583841911189861,0.5827646617518283,0.5208524129764287,0.4791475870235713,0.5571097177879426,0.4428902822120574,0.5208524129764287,0.0362573048115139,0.014750736525419472,0.02150656828609443,2015
54393,2010-10-03,2010100308,10,3,1.0,14:56,15,1796.0,4.0,JAC,17.0,83.0,10,10,0.0,1.0,JAC,IND,(14:56) M.Jones-Drew up the middle to JAC 27 for 10 yards (M.Bullitt).,1,10,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,M.Jones-Drew,00-0024275,1,middle,,,None,0,,,,M.Bullitt,,,,0,,,0,0,,0,,,,0,14.0,14.0,0.0,0.0,JAC,IND,0,None,3,3,3,3,3,0.0016105457239420837,0.1899857962031608,0.008411166570243458,0.2972348664932227,0.20196327246232612,0.003538219886356227,0.2972561326607485,0.0,0.0,0.026335398582402192,0.9947192760442396,,,0.4926960201983624,0.5073039798016377,0.5226282986122897,0.4773717013877104,0.4926960201983624,0.029932278413927264,,,2010
359476,2016-12-26,2016122600,2,1,2.0,07:08,8,3128.0,6.0,DAL,21.0,21.0,10,75,0.0,1.0,DET,DAL,"(7:08) (No Huddle, Shotgun) Z.Zenner up the middle to DAL 10 for 11 yards (R.Gregory).",1,11,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,Z.Zenner,00-0031665,1,middle,,,None,0,,,,R.Gregory,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,DAL,DET,0,None,3,3,3,3,3,0.0023286445857020263,0.04010690769964317,8.924474879131774e-05,0.06246413405044415,0.4313309280357157,0.002884153953410456,0.4607959869262933,0.0,0.0,3.9675848495484,1.1464403288279208,,,0.5989158756225118,0.4010841243774882,0.5617919644459626,0.4382080355540375,0.4010841243774882,0.037123911176549285,,,2016
286090,2015-10-18,2015101806,8,2,1.0,03:26,4,2006.0,27.0,TEN,44.0,56.0,10,38,0.0,1.0,TEN,MIA,(3:26) (Shotgun) M.Mariota pass short middle to D.Walker to MIA 42 for 14 yards (R.Jones).,1,14,0,0,,,,0,0,,Pass,M.Mariota,00-0032268,1,Complete,Short,12,2,0,middle,0,,,None,0,,,D.Walker,00-0024389,1,,,,R.Jones,,,,0,,,0,0,,0,,,,0,3.0,17.0,-14.0,14.0,TEN,MIA,0,None,2,2,2,2,2,0.34750897632507777,0.0616181710258457,0.0005215635884666015,0.090410326588389,0.19884394386633175,0.0021474978654597732,0.29894952074042924,0.0,0.0,1.8747035461397263,0.7628666879000534,0.731192909769647,0.031673778130406394,0.13894340330985264,0.8610565966901473,0.15109161016962447,0.8489083898303755,0.13894340330985264,0.012148206859771832,0.012353905996123432,-0.0002056991363516003,2015
205266,2013-11-10,2013111008,17,3,4.0,00:20,1,920.0,4.0,SF,48.0,48.0,3,7,0.0,1.0,CAR,SF,"(:20) B.Nortman punts 35 yards to SF 13, Center-J.Jansen, out of bounds.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,7.0,9.0,-2.0,2.0,SF,CAR,0,None,3,3,3,3,3,0.038419646393858885,0.1591673967668099,0.0018179591452815121,0.24109329259513185,0.3014292329368594,0.005955318824373829,0.2521171533376845,0.0,0.0,0.5122272530662018,-0.4170883960279936,,,0.578110298790331,0.42188970120966895,0.5413040055511087,0.4586959944488913,0.42188970120966895,0.03680629323922235,,,2013
219878,2013-12-22,2013122201,19,3,3.0,01:02,2,962.0,40.0,NO,10.0,90.0,2,8,0.0,0.0,NO,CAR,(1:02) D.Brees pass short right to P.Thomas to NO 10 for no gain (T.Davis).,1,0,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Short,-7,7,0,right,0,,,None,0,,,P.Thomas,00-0024813,1,,,,T.Davis,,,,0,,,0,0,,0,,,,0,6.0,10.0,-4.0,4.0,CAR,NO,0,None,2,3,2,3,2,0.04669945916305866,0.23940222588371765,0.012927818794580916,0.3419171683197262,0.09794245110531434,0.0027832932846799763,0.25832758344892226,0.0,0.0,-1.029795469450639,-1.5991428532614915,-2.1860428242527266,0.5868999709912355,0.6960019832310844,0.3039980167689156,0.7542335442664351,0.24576645573356504,0.3039980167689156,-0.05823156103535052,-0.07563536263659704,0.017403801601246518,2013
90847,2011-09-11,2011091101,15,3,4.0,08:38,9,1418.0,4.0,CIN,3.0,3.0,3,50,1.0,0.0,CLE,CIN,"(8:38) P.Dawson 20 yard field goal is GOOD, Center-R.Pontbriand, Holder-R.McGee.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,20.0,0,,,0,0,,0,,,,0,14.0,13.0,1.0,1.0,CLE,CIN,0,None,3,3,3,3,3,0.00010062175340680385,0.002201086486229067,4.081542194306899e-05,0.0032918778000281344,0.9903030616341632,0.00015996599380511538,0.003902570910424693,0.0,0.0,2.9688190783603026,0.031180921639697438,,,0.6179503818859498,0.3820496181140503,0.6358664166094794,0.3641335833905206,0.6179503818859498,0.01791603472352965,,,2011
80064,2010-12-12,2010121211,2,1,,10:30,11,3330.0,6.0,DEN,30.0,30.0,0,0,0.0,,,,Timeout at 10:30.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,ARI,DEN,0,None,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2010
86054,2010-12-26,2010122611,25,4,,04:33,5,273.0,7.0,NYG,38.0,38.0,0,10,0.0,0.0,,,Timeout #3 by NYG at 04:33.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,GB,NYG,1,NYG,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2010
74122,2010-11-28,2010112802,19,4,3.0,05:29,6,329.0,42.0,TEN,23.0,23.0,5,79,0.0,1.0,HOU,TEN,(5:29) A.Foster left end to TEN 16 for 7 yards (J.Haye).,1,7,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Foster,00-0026796,1,left,end,,None,0,,,,J.Haye,,,,0,,,0,0,,0,,,,0,17.0,0.0,17.0,17.0,HOU,TEN,0,None,1,1,3,1,3,0.13059637778697192,0.039685055260572165,0.0001238013265262319,0.06126207558172625,0.43298806674437895,0.0028351162599182787,0.3325095070399062,0.0,0.0,3.0840636845254643,1.0860002959359312,,,0.9892911224689652,0.010708877531034666,0.9939304314261856,0.006069568573814354,0.9892911224689652,0.004639308957220312,,,2010
36088,2009-12-14,2009121400,1,1,2.0,12:45,13,3465.0,4.0,SF,44.0,56.0,1,19,0.0,0.0,SF,ARI,(12:45) A.Smith pass incomplete deep middle to M.Crabtree.,1,0,0,0,,,,0,0,,Pass,A.Smith,00-0023436,1,Incomplete Pass,Deep,43,0,0,middle,0,,,None,0,,,M.Crabtree,00-0026986,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,0.0,0.0,0.0,SF,ARI,0,None,3,3,3,3,3,0.00160473892998319,0.09544940419730127,0.0007874588954831273,0.14215767106954333,0.2667578046499857,0.003595058329264892,0.4896478639284385,0.0,0.0,2.9519717502378833,-0.6367190049218752,1.6396665432506463,-2.276385548172521,0.5731597383917817,0.4268402616082183,0.5530754889502306,0.4469245110497694,0.5731597383917817,-0.020084249441551072,0.05579359681967544,-0.07587784626122651,2009
221044,2013-12-22,2013122208,13,3,2.0,09:41,10,1481.0,37.0,STL,13.0,13.0,9,51,0.0,0.0,TB,STL,(9:41) (Shotgun) M.Glennon pass incomplete short right to V.Jackson (J.Jenkins).,1,0,0,0,,,,0,0,,Pass,M.Glennon,00-0030520,1,Incomplete Pass,Short,13,0,0,right,0,,,None,0,,,V.Jackson,00-0023496,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,14.0,-4.0,4.0,STL,TB,0,None,3,3,3,3,3,0.0009718032630195248,0.030238019432665575,4.506991857958823e-05,0.04734320713802547,0.4501241781157047,0.0026277325829873487,0.4686499895490179,0.0,0.0,4.21397127825488,-0.7445202967396627,2.7860287217451205,-3.530549018484783,0.5087612244441646,0.4912387755558354,0.5326682432750586,0.4673317567249414,0.4912387755558354,-0.02390701883089397,0.09221293425015126,-0.11611995308104522,2013
312478,2015-12-27,2015122702,4,1,2.0,02:37,3,2857.0,36.0,NE,26.0,74.0,8,2,0.0,0.0,NE,NYJ,(2:37) (Shotgun) T.Brady pass short left to B.Bolden pushed ob at NE 26 for no gain (B.Skrine).,1,0,0,0,,,,0,0,,Pass,T.Brady,00-0019596,1,Complete,Short,-3,3,0,left,0,,,None,0,,,B.Bolden,00-0029239,1,,,,B.Skrine,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,NYJ,NE,0,None,3,3,3,3,3,0.027053513020442045,0.17331162455798801,0.004760231768906358,0.2627954535735825,0.21607649260390926,0.0037850194196063095,0.31221766505556553,0.0,0.0,0.4722996598130447,-0.9507675767288342,-1.4297936600281356,0.4790260832993014,0.5943104523862017,0.4056895476137982,0.6279987982953181,0.3720012017046818,0.4056895476137982,-0.0336883459091164,-0.04734125914866849,0.013652913239552087,2015
244873,2014-10-26,2014102605,18,4,,09:59,10,599.0,4.0,NE,35.0,35.0,0,0,0.0,,CHI,NE,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Touchback,,,,,,,0,,,0,0,,0,,,,0,15.0,41.0,-26.0,26.0,NE,CHI,0,None,3,3,3,3,3,0.15989412179553594,0.1452829242517162,0.005272779098021081,0.21712855852002413,0.18645107257060115,0.0028855861277625643,0.28308495763633884,0.0,0.0,0.5804248528303408,0.0,,,0.9967847986329376,0.003215201367062575,0.9967847986329376,0.003215201367062575,0.003215201367062575,0.0,,,2014
299709,2015-11-26,2015112600,12,3,1.0,09:49,10,1489.0,45.0,PHI,23.0,23.0,10,47,0.0,1.0,DET,PHI,"(9:49) T.Riddick left end to PHI 23 for no gain (M.Kendricks). PENALTY on DET-L.Tomlinson, Illegal Use of Hands, 10 yards, enforced at PHI 23 - No Play.",1,0,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,M.Kendricks,,,,0,,,0,0,,1,DET,,L.Tomlinson,10,24.0,7.0,17.0,17.0,DET,PHI,0,None,3,3,3,3,3,0.001190420955494195,0.03671303913491879,4.311955317264749e-05,0.056276214088828005,0.3748219460699035,0.0027983849301674193,0.5281568752675154,0.0,0.0,4.323001879809755,-0.6967795678706512,,,0.9740183787594914,0.025981621240508623,0.9682447781892132,0.03175522181078694,0.9740183787594914,-0.005773600570278314,,,2015
258815,2014-11-30,2014113010,6,1,,00:00,0,2700.0,3.0,NE,27.0,27.0,0,3,0.0,0.0,,,END QUARTER 1,1,0,0,0,,,,0,0,,Quarter End,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,GB,NE,0,None,3,2,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2014
